Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Year Code,Year,Months Code,Months,Unit,Value,Flag
#country+code,#date+start,#date+end,,,#country+name,#indicator+code,,#indicator+name,,,,#date+year,,,#indicator+type,#indicator+value+num,
MYS,2009-01-01,2009-12-31,131,'458,Malaysia,667,'01620,Tea leaves,5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,78.970000,I
MYS,2010-01-01,2010-12-31,131,'458,Malaysia,667,'01620,Tea leaves,5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,106.420000,I
MYS,2011-01-01,2011-12-31,131,'458,Malaysia,667,'01620,Tea leaves,5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,132.100000,I
MYS,2012-01-01,2012-12-31,131,'458,Malaysia,667,'01620,Tea leaves,5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,118.070000,I
MYS,2013-01-01,2013-12-31,131,'458,Malaysia,667,'01620,Tea leaves,5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,110.760000,I
MYS,2014-01-01,2014-12-31,131,'458,Malaysia,667,'01620,Tea leaves,5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,110.510000,I
MYS,2015-01-01,2015-12-31,131,'458,Malaysia,667,'01620,Tea leaves,5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,91.180000,I
MYS,2016-01-01,2016-12-31,131,'458,Malaysia,667,'01620,Tea leaves,5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,98.310000,I
MYS,2017-01-01,2017-12-31,131,'458,Malaysia,667,'01620,Tea leaves,5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,98.720000,I
MYS,2018-01-01,2018-12-31,131,'458,Malaysia,667,'01620,Tea leaves,5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,98.350000,I
MYS,2019-01-01,2019-12-31,131,'458,Malaysia,667,'01620,Tea leaves,5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,87.690000,I
MYS,2020-01-01,2020-12-31,131,'458,Malaysia,667,'01620,Tea leaves,5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,89.890000,I
MYS,2021-01-01,2021-12-31,131,'458,Malaysia,667,'01620,Tea leaves,5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,113.910000,I
MYS,2022-01-01,2022-12-31,131,'458,Malaysia,667,'01620,Tea leaves,5539,Producer Price Index (2014-2016 = 100),2022,2022,7021,Annual value,,121.040000,I
MYS,1993-01-01,1993-12-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),1993,1993,7021,Annual value,LCU,1020.000000,A
MYS,1994-01-01,1994-12-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),1994,1994,7021,Annual value,LCU,1275.000000,A
MYS,1995-01-01,1995-12-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),1995,1995,7021,Annual value,LCU,1250.000000,A
MYS,1996-01-01,1996-12-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),1996,1996,7021,Annual value,LCU,1400.000000,A
MYS,1997-01-01,1997-12-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),1997,1997,7021,Annual value,LCU,1505.000000,A
MYS,1998-01-01,1998-12-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),1998,1998,7021,Annual value,LCU,1545.000000,A
MYS,1999-01-01,1999-12-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),1999,1999,7021,Annual value,LCU,1430.000000,A
MYS,2000-01-01,2000-12-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2000,2000,7021,Annual value,LCU,1195.000000,A
MYS,2001-01-01,2001-12-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2001,2001,7021,Annual value,LCU,1360.000000,A
MYS,2002-01-01,2002-12-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2002,2002,7021,Annual value,LCU,1935.000000,A
MYS,2003-01-01,2003-12-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2003,2003,7021,Annual value,LCU,1525.000000,A
MYS,2004-01-01,2004-12-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2004,2004,7021,Annual value,LCU,1500.000000,A
MYS,2005-01-01,2005-12-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2005,2005,7021,Annual value,LCU,1490.000000,A
MYS,2006-01-01,2006-12-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2006,2006,7021,Annual value,LCU,1278.000000,A
MYS,2007-01-01,2007-12-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2007,2007,7021,Annual value,LCU,1900.000000,A
MYS,2008-01-01,2008-12-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2008,2008,7021,Annual value,LCU,1700.000000,A
MYS,2009-01-01,2009-12-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2009,2009,7021,Annual value,LCU,1850.000000,A
MYS,2010-01-01,2010-12-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2010,2010,7021,Annual value,LCU,2500.000000,A
MYS,2010-01-01,2010-01-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2010,2010,7001,January,LCU,3850.000000,A
MYS,2010-02-01,2010-02-28,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2010,2010,7002,February,LCU,3500.000000,A
MYS,2010-03-01,2010-03-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2010,2010,7003,March,LCU,2500.000000,A
MYS,2010-04-01,2010-04-30,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2010,2010,7004,April,LCU,2050.000000,A
MYS,2010-05-01,2010-05-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2010,2010,7005,May,LCU,2000.000000,A
MYS,2010-06-01,2010-06-30,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2010,2010,7006,June,LCU,2400.000000,A
MYS,2010-07-01,2010-07-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2010,2010,7007,July,LCU,2600.000000,A
MYS,2010-08-01,2010-08-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2010,2010,7008,August,LCU,2850.000000,A
MYS,2010-09-01,2010-09-30,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2010,2010,7009,September,LCU,2650.000000,A
MYS,2010-10-01,2010-10-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2010,2010,7010,October,LCU,2750.000000,A
MYS,2010-11-01,2010-11-30,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2010,2010,7011,November,LCU,3250.000000,A
MYS,2010-12-01,2010-12-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2010,2010,7012,December,LCU,2350.000000,A
MYS,2011-01-01,2011-12-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2011,2011,7021,Annual value,LCU,1800.000000,A
MYS,2011-01-01,2011-01-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2011,2011,7001,January,LCU,1150.000000,A
MYS,2011-02-01,2011-02-28,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2011,2011,7002,February,LCU,1350.000000,A
MYS,2011-03-01,2011-03-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2011,2011,7003,March,LCU,2500.000000,A
MYS,2011-04-01,2011-04-30,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2011,2011,7004,April,LCU,2050.000000,A
MYS,2011-05-01,2011-05-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2011,2011,7005,May,LCU,2450.000000,A
MYS,2011-06-01,2011-06-30,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2011,2011,7006,June,LCU,2150.000000,A
MYS,2011-07-01,2011-07-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2011,2011,7007,July,LCU,1750.000000,A
MYS,2011-08-01,2011-08-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2011,2011,7008,August,LCU,1300.000000,A
MYS,2011-09-01,2011-09-30,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2011,2011,7009,September,LCU,1250.000000,A
MYS,2011-10-01,2011-10-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2011,2011,7010,October,LCU,2150.000000,A
MYS,2011-11-01,2011-11-30,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2011,2011,7011,November,LCU,2100.000000,A
MYS,2011-12-01,2011-12-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2011,2011,7012,December,LCU,1650.000000,A
MYS,2012-01-01,2012-12-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2012,2012,7021,Annual value,LCU,1700.000000,A
MYS,2012-01-01,2012-01-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2012,2012,7001,January,LCU,2600.000000,A
MYS,2012-02-01,2012-02-29,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2012,2012,7002,February,LCU,3450.000000,A
MYS,2012-03-01,2012-03-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2012,2012,7003,March,LCU,2300.000000,A
MYS,2012-04-01,2012-04-30,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2012,2012,7004,April,LCU,1100.000000,A
MYS,2012-05-01,2012-05-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2012,2012,7005,May,LCU,800.000000,A
MYS,2012-06-01,2012-06-30,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2012,2012,7006,June,LCU,1000.000000,A
MYS,2012-07-01,2012-07-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2012,2012,7007,July,LCU,1350.000000,A
MYS,2012-08-01,2012-08-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2012,2012,7008,August,LCU,1400.000000,A
MYS,2012-09-01,2012-09-30,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2012,2012,7009,September,LCU,1250.000000,A
MYS,2012-10-01,2012-10-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2012,2012,7010,October,LCU,1600.000000,A
MYS,2012-11-01,2012-11-30,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2012,2012,7011,November,LCU,1650.000000,A
MYS,2012-12-01,2012-12-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2012,2012,7012,December,LCU,2100.000000,A
MYS,2013-01-01,2013-12-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2013,2013,7021,Annual value,LCU,2250.000000,A
MYS,2013-01-01,2013-01-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2013,2013,7001,January,LCU,3250.000000,A
MYS,2013-02-01,2013-02-28,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2013,2013,7002,February,LCU,3250.000000,A
MYS,2013-03-01,2013-03-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2013,2013,7003,March,LCU,2300.000000,A
MYS,2013-04-01,2013-04-30,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2013,2013,7004,April,LCU,2750.000000,A
MYS,2013-05-01,2013-05-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2013,2013,7005,May,LCU,1550.000000,A
MYS,2013-06-01,2013-06-30,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2013,2013,7006,June,LCU,2050.000000,A
MYS,2013-07-01,2013-07-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2013,2013,7007,July,LCU,2400.000000,A
MYS,2013-08-01,2013-08-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2013,2013,7008,August,LCU,1750.000000,A
MYS,2013-09-01,2013-09-30,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2013,2013,7009,September,LCU,1500.000000,A
MYS,2013-10-01,2013-10-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2013,2013,7010,October,LCU,2150.000000,A
MYS,2013-11-01,2013-11-30,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2013,2013,7011,November,LCU,1900.000000,A
MYS,2013-12-01,2013-12-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2013,2013,7012,December,LCU,2150.000000,A
MYS,2014-01-01,2014-12-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2014,2014,7021,Annual value,LCU,2350.000000,A
MYS,2014-01-01,2014-01-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2014,2014,7001,January,LCU,3600.000000,A
MYS,2014-02-01,2014-02-28,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2014,2014,7002,February,LCU,2700.000000,A
MYS,2014-03-01,2014-03-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2014,2014,7003,March,LCU,1500.000000,A
MYS,2014-04-01,2014-04-30,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2014,2014,7004,April,LCU,1150.000000,A
MYS,2014-05-01,2014-05-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2014,2014,7005,May,LCU,1350.000000,A
MYS,2014-06-01,2014-06-30,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2014,2014,7006,June,LCU,2050.000000,A
MYS,2014-07-01,2014-07-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2014,2014,7007,July,LCU,3050.000000,A
MYS,2014-08-01,2014-08-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2014,2014,7008,August,LCU,2200.000000,A
MYS,2014-09-01,2014-09-30,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2014,2014,7009,September,LCU,2300.000000,A
MYS,2014-10-01,2014-10-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2014,2014,7010,October,LCU,2800.000000,A
MYS,2014-11-01,2014-11-30,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2014,2014,7011,November,LCU,3150.000000,A
MYS,2014-12-01,2014-12-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2014,2014,7012,December,LCU,2450.000000,A
MYS,2015-01-01,2015-12-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2015,2015,7021,Annual value,LCU,2350.000000,A
MYS,2015-01-01,2015-01-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2015,2015,7001,January,LCU,3300.000000,A
MYS,2016-01-01,2016-12-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2016,2016,7021,Annual value,LCU,2000.000000,A
MYS,2016-01-01,2016-01-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2016,2016,7001,January,LCU,1800.000000,A
MYS,2016-02-01,2016-02-29,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2016,2016,7002,February,LCU,1800.000000,A
MYS,2016-03-01,2016-03-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2016,2016,7003,March,LCU,1400.000000,A
MYS,2016-04-01,2016-04-30,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2016,2016,7004,April,LCU,1800.000000,A
MYS,2016-05-01,2016-05-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2016,2016,7005,May,LCU,1500.000000,A
MYS,2016-06-01,2016-06-30,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2016,2016,7006,June,LCU,1300.000000,A
MYS,2016-07-01,2016-07-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2016,2016,7007,July,LCU,2450.000000,A
MYS,2016-08-01,2016-08-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2016,2016,7008,August,LCU,2100.000000,A
MYS,2016-09-01,2016-09-30,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2016,2016,7009,September,LCU,2050.000000,A
MYS,2016-10-01,2016-10-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2016,2016,7010,October,LCU,2050.000000,A
MYS,2016-11-01,2016-11-30,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2016,2016,7011,November,LCU,2100.000000,A
MYS,2016-12-01,2016-12-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2016,2016,7012,December,LCU,2000.000000,A
MYS,2017-01-01,2017-12-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2017,2017,7021,Annual value,LCU,2315.000000,A
MYS,2017-01-01,2017-01-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2017,2017,7001,January,LCU,2350.000000,A
MYS,2017-02-01,2017-02-28,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2017,2017,7002,February,LCU,2500.000000,A
MYS,2017-03-01,2017-03-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2017,2017,7003,March,LCU,2450.000000,A
MYS,2017-04-01,2017-04-30,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2017,2017,7004,April,LCU,1950.000000,A
MYS,2017-05-01,2017-05-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2017,2017,7005,May,LCU,2150.000000,A
MYS,2017-06-01,2017-06-30,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2017,2017,7006,June,LCU,2300.000000,A
MYS,2017-07-01,2017-07-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2017,2017,7007,July,LCU,2000.000000,A
MYS,2017-08-01,2017-08-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2017,2017,7008,August,LCU,2350.000000,A
MYS,2017-09-01,2017-09-30,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2017,2017,7009,September,LCU,1800.000000,A
MYS,2017-10-01,2017-10-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2017,2017,7010,October,LCU,2050.000000,A
MYS,2017-11-01,2017-11-30,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2017,2017,7011,November,LCU,2350.000000,A
MYS,2017-12-01,2017-12-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2017,2017,7012,December,LCU,3500.000000,A
MYS,2018-01-01,2018-12-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2018,2018,7021,Annual value,LCU,2550.000000,A
MYS,2018-01-01,2018-01-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2018,2018,7001,January,LCU,4000.000000,A
MYS,2018-02-01,2018-02-28,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2018,2018,7002,February,LCU,3600.000000,A
MYS,2018-03-01,2018-03-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2018,2018,7003,March,LCU,2500.000000,A
MYS,2018-04-01,2018-04-30,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2018,2018,7004,April,LCU,1550.000000,A
MYS,2018-05-01,2018-05-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2018,2018,7005,May,LCU,1800.000000,A
MYS,2018-06-01,2018-06-30,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2018,2018,7006,June,LCU,1550.000000,A
MYS,2018-07-01,2018-07-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2018,2018,7007,July,LCU,1800.000000,A
MYS,2018-08-01,2018-08-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2018,2018,7008,August,LCU,2250.000000,A
MYS,2018-09-01,2018-09-30,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2018,2018,7009,September,LCU,2300.000000,A
MYS,2018-10-01,2018-10-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2018,2018,7010,October,LCU,2600.000000,A
MYS,2018-11-01,2018-11-30,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2018,2018,7011,November,LCU,3250.000000,A
MYS,2018-12-01,2018-12-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2018,2018,7012,December,LCU,3550.000000,A
MYS,2019-01-01,2019-12-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2019,2019,7021,Annual value,LCU,2300.000000,A
MYS,2019-01-01,2019-01-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2019,2019,7001,January,LCU,3500.000000,A
MYS,2019-02-01,2019-02-28,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2019,2019,7002,February,LCU,3100.000000,A
MYS,2019-03-01,2019-03-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2019,2019,7003,March,LCU,1700.000000,A
MYS,2019-04-01,2019-04-30,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2019,2019,7004,April,LCU,1550.000000,A
MYS,2019-05-01,2019-05-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2019,2019,7005,May,LCU,1600.000000,A
MYS,2019-06-01,2019-06-30,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2019,2019,7006,June,LCU,1900.000000,A
MYS,2019-07-01,2019-07-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2019,2019,7007,July,LCU,2800.000000,A
MYS,2019-08-01,2019-08-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2019,2019,7008,August,LCU,2850.000000,A
MYS,2019-09-01,2019-09-30,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2019,2019,7009,September,LCU,2350.000000,A
MYS,2019-10-01,2019-10-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2019,2019,7010,October,LCU,2050.000000,A
MYS,2019-11-01,2019-11-30,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2019,2019,7011,November,LCU,1750.000000,A
MYS,2019-12-01,2019-12-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2019,2019,7012,December,LCU,2350.000000,A
MYS,2020-01-01,2020-12-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2020,2020,7021,Annual value,LCU,2650.000000,A
MYS,2020-01-01,2020-01-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2020,2020,7001,January,LCU,2900.000000,A
MYS,2020-02-01,2020-02-29,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2020,2020,7002,February,LCU,3550.000000,A
MYS,2020-03-01,2020-03-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2020,2020,7003,March,LCU,2400.000000,A
MYS,2020-04-01,2020-04-30,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2020,2020,7004,April,LCU,2050.000000,A
MYS,2020-05-01,2020-05-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2020,2020,7005,May,LCU,2150.000000,A
MYS,2020-06-01,2020-06-30,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2020,2020,7006,June,LCU,2350.000000,A
MYS,2020-07-01,2020-07-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2020,2020,7007,July,LCU,4500.000000,A
MYS,2020-08-01,2020-08-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2020,2020,7008,August,LCU,3150.000000,A
MYS,2020-09-01,2020-09-30,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2020,2020,7009,September,LCU,2000.000000,A
MYS,2020-10-01,2020-10-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2020,2020,7010,October,LCU,1950.000000,A
MYS,2020-11-01,2020-11-30,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2020,2020,7011,November,LCU,2200.000000,A
MYS,2020-12-01,2020-12-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2020,2020,7012,December,LCU,2300.000000,A
MYS,2021-01-01,2021-12-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2021,2021,7021,Annual value,LCU,2650.000000,A
MYS,2021-01-01,2021-01-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2021,2021,7001,January,LCU,4050.000000,A
MYS,2021-02-01,2021-02-28,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2021,2021,7002,February,LCU,3500.000000,A
MYS,2021-03-01,2021-03-31,131,'458,Malaysia,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2021,2021,7003,March,LCU,3200.000000,A
